EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
1541,12/31/2006 0:00,2/11/1950,3/30/1990,2/11/2015,56,16,Vernon,Meats,Meat Cutter,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1542,12/31/2006 0:00,2/13/1950,3/31/1990,2/13/2015,56,16,Cranbrook,Bakery,Bakery Manager,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1543,12/31/2006 0:00,2/13/1950,3/31/1990,2/13/2015,56,16,Vancouver,Accounts Payable,Accounts Payable Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1544,12/31/2006 0:00,2/15/1950,4/01/1990,2/15/2010,56,16,Trail,Meats,Meats Manager,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1545,12/31/2006 0:00,2/20/1950,4/04/1990,12/30/2014,56,16,Dawson Creek,Bakery,Baker,9,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1546,12/31/2006 0:00,2/23/1950,4/05/1990,2/23/2010,56,16,Nanaimo,Processed Foods,Processed Foods Manager,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1547,12/31/2006 0:00,2/22/1950,4/05/1990,2/22/2015,56,16,Nanaimo,Customer Service,Customer Service Manager,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1548,12/31/2006 0:00,2/23/1950,4/05/1990,2/23/2015,56,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1549,12/31/2006 0:00,2/26/1950,4/07/1990,2/26/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1550,12/31/2006 0:00,2/26/1950,4/07/1990,2/26/2010,56,16,Vancouver,Accounts Payable,Accounts Payable Clerk,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1552,12/31/2006 0:00,3/01/1950,4/08/1990,3/01/2015,56,16,Terrace,Processed Foods,Processed Foods Manager,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1553,12/31/2006 0:00,3/04/1950,4/10/1990,3/04/2010,56,16,Vernon,Meats,Meat Cutter,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1554,12/31/2006 0:00,3/04/1950,4/10/1990,12/30/2010,56,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1556,12/31/2006 0:00,3/05/1950,4/11/1990,3/05/2010,56,16,Cranbrook,Dairy,Dairy Person,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1558,12/31/2006 0:00,3/08/1950,4/12/1990,3/08/2015,56,16,Cranbrook,Processed Foods,Processed Foods Manager,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1559,12/31/2006 0:00,3/11/1950,4/14/1990,3/11/2010,56,16,Vancouver,Audit,Auditor,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1560,12/31/2006 0:00,3/14/1950,4/15/1990,3/14/2015,56,16,Vancouver,Audit,Auditor,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1562,12/31/2006 0:00,3/20/1950,4/19/1990,3/20/2015,56,16,Fort St John,Produce,Produce Manager,12,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1566,12/31/2006 0:00,4/01/1950,4/25/1990,4/01/2010,56,16,Vancouver,Audit,Auditor,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1567,12/31/2006 0:00,4/05/1950,4/27/1990,4/05/2015,56,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1568,12/31/2006 0:00,4/07/1950,4/28/1990,4/07/2015,56,16,Squamish,Produce,Produce Manager,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1569,12/31/2006 0:00,4/09/1950,4/29/1990,4/09/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1571,12/31/2006 0:00,4/10/1950,4/30/1990,4/10/2015,56,16,Vancouver,Accounting,Accounting Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1573,12/31/2006 0:00,4/12/1950,5/01/1990,4/12/2010,56,16,Trail,Bakery,Bakery Manager,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1574,12/31/2006 0:00,4/14/1950,5/02/1990,4/14/2010,56,16,Trail,Dairy,Dairy Person,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1575,12/31/2006 0:00,4/26/1950,5/08/1990,4/26/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1578,12/31/2006 0:00,5/03/1950,5/12/1990,5/03/2015,56,16,Vancouver,Accounting,Accounting Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1579,12/31/2006 0:00,5/04/1950,5/12/1990,5/04/2015,56,16,Vancouver,Accounting,Accounting Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1580,12/31/2006 0:00,5/06/1950,5/13/1990,5/06/2015,56,16,Fort St John,Bakery,Bakery Manager,12,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1581,12/31/2006 0:00,5/08/1950,5/14/1990,5/08/2010,56,16,Squamish,Bakery,Bakery Manager,30,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1585,12/31/2006 0:00,5/24/1950,5/23/1990,5/24/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1586,12/31/2006 0:00,5/24/1950,5/23/1990,12/30/2010,56,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1587,12/31/2006 0:00,5/24/1950,5/23/1990,5/24/2015,56,16,Prince George,Meats,Meats Manager,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1588,12/31/2006 0:00,5/29/1950,5/25/1990,12/30/2010,56,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1589,12/31/2006 0:00,5/29/1950,5/25/1990,5/29/2015,56,16,Kamloops,Customer Service,Customer Service Manager,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1590,12/31/2006 0:00,6/01/1950,5/27/1990,6/01/2010,56,16,Cranbrook,Customer Service,Customer Service Manager,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1592,12/31/2006 0:00,5/31/1950,5/27/1990,5/31/2015,56,16,Vancouver,Accounting,Accounting Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1593,12/31/2006 0:00,6/04/1950,5/29/1990,6/04/2010,56,16,Trail,Processed Foods,Processed Foods Manager,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1594,12/31/2006 0:00,6/05/1950,5/29/1990,6/05/2015,56,16,Vancouver,Accounting,Accounting Clerk,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1595,12/31/2006 0:00,6/06/1950,5/30/1990,6/06/2015,56,16,Terrace,Customer Service,Customer Service Manager,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1596,12/31/2006 0:00,6/09/1950,5/31/1990,6/09/2010,56,16,Vancouver,Investment,Investment Analyst,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1597,12/31/2006 0:00,6/10/1950,6/01/1990,6/10/2010,56,16,Vancouver,Investment,Investment Analyst,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1598,12/31/2006 0:00,6/13/1950,6/02/1990,6/13/2015,56,16,Vancouver,Investment,Investment Analyst,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1599,12/31/2006 0:00,6/14/1950,6/03/1990,6/14/2010,56,16,Surrey,Bakery,Bakery Manager,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1600,12/31/2006 0:00,6/14/1950,6/03/1990,12/30/2010,56,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1603,12/31/2006 0:00,6/21/1950,6/07/1990,6/21/2015,56,16,Vancouver,Store Management,Store Manager,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1610,12/31/2006 0:00,7/05/1950,6/14/1990,7/05/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1611,12/31/2006 0:00,7/06/1950,6/15/1990,7/06/2010,56,16,Vancouver,Meats,Meats Manager,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1612,12/31/2006 0:00,7/08/1950,6/16/1990,7/08/2015,56,16,Vancouver,Produce,Produce Manager,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1613,12/31/2006 0:00,7/11/1950,6/17/1990,12/30/2014,56,16,Grand Forks,Store Management,Store Manager,13,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1615,12/31/2006 0:00,7/16/1950,6/20/1990,7/16/2015,56,16,West Vancouver,Store Management,Store Manager,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1616,12/31/2006 0:00,7/20/1950,6/22/1990,7/20/2015,56,16,Surrey,Dairy,Dairy Person,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1617,12/31/2006 0:00,7/20/1950,6/22/1990,12/30/2015,56,16,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1618,12/31/2006 0:00,7/26/1950,6/25/1990,7/26/2015,56,16,Vancouver,Bakery,Bakery Manager,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1619,12/31/2006 0:00,7/27/1950,6/26/1990,7/27/2015,56,16,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1621,12/31/2006 0:00,7/31/1950,6/28/1990,12/30/2015,56,16,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1624,12/31/2006 0:00,8/03/1950,6/29/1990,3/26/2011,56,16,Vancouver,Dairy,Dairy Person,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1627,12/31/2006 0:00,8/10/1950,7/03/1990,8/10/2015,56,16,Vancouver,Processed Foods,Processed Foods Manager,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1628,12/31/2006 0:00,8/11/1950,7/04/1990,8/11/2015,56,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1631,12/31/2006 0:00,8/20/1950,7/08/1990,8/20/2015,56,16,Vancouver,Customer Service,Customer Service Manager,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1632,12/31/2006 0:00,8/22/1950,7/09/1990,8/22/2015,56,16,Prince George,Produce,Produce Manager,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1633,12/31/2006 0:00,8/23/1950,7/10/1990,8/23/2015,56,16,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1634,12/31/2006 0:00,8/29/1950,7/13/1990,8/29/2015,56,16,Burnaby,Meats,Meats Manager,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1636,12/31/2006 0:00,9/01/1950,7/15/1990,9/01/2010,56,16,Burnaby,Produce,Produce Manager,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1638,12/31/2006 0:00,9/04/1950,7/16/1990,9/04/2015,56,16,Vancouver,Store Management,Store Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1640,12/31/2006 0:00,9/08/1950,7/18/1990,9/08/2010,56,16,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1642,12/31/2006 0:00,9/09/1950,7/19/1990,9/09/2010,56,16,Abbotsford,Store Management,Store Manager,1,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1643,12/31/2006 0:00,9/11/1950,7/20/1990,9/11/2015,56,16,Prince George,Bakery,Bakery Manager,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1644,12/31/2006 0:00,9/18/1950,7/24/1990,9/18/2010,56,16,Squamish,Dairy,Dairy Person,30,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1645,12/31/2006 0:00,9/27/1950,7/28/1990,9/27/2010,56,16,New Westminster,Meats,Meats Manager,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1647,12/31/2006 0:00,9/30/1950,7/30/1990,9/30/2010,56,16,Prince George,Dairy,Dairy Person,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1650,12/31/2006 0:00,10/05/1950,8/02/1990,12/30/2015,56,16,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1651,12/31/2006 0:00,10/08/1950,8/03/1990,10/08/2015,56,16,New Westminster,Produce,Produce Manager,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1652,12/31/2006 0:00,10/11/1950,8/05/1990,10/11/2010,56,16,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1653,12/31/2006 0:00,10/12/1950,8/05/1990,10/31/2011,56,16,Prince George,Processed Foods,Processed Foods Manager,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1655,12/31/2006 0:00,10/15/1950,8/07/1990,10/15/2015,56,16,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1656,12/31/2006 0:00,10/18/1950,8/08/1990,10/18/2015,56,16,Vancouver,Meats,Meats Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1658,12/31/2006 0:00,10/19/1950,8/09/1990,10/19/2010,56,16,New Westminster,Bakery,Bakery Manager,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1662,12/31/2006 0:00,10/30/1950,8/15/1990,10/30/2010,56,16,Trail,Customer Service,Customer Service Manager,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1664,12/31/2006 0:00,11/01/1950,8/16/1990,11/01/2015,56,16,Vancouver,Produce,Produce Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1668,12/31/2006 0:00,11/12/1950,8/22/1990,11/12/2015,56,16,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1670,12/31/2006 0:00,11/24/1950,8/28/1990,11/24/2010,56,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1671,12/31/2006 0:00,11/26/1950,8/29/1990,11/26/2010,56,16,Quesnel,Bakery,Bakery Manager,28,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1672,12/31/2006 0:00,11/28/1950,8/30/1990,11/28/2015,56,16,Aldergrove,Store Management,Store Manager,2,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1673,12/31/2006 0:00,11/27/1950,8/30/1990,11/27/2015,56,16,Vancouver,Bakery,Bakery Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1674,12/31/2006 0:00,12/01/1950,9/01/1990,12/01/2015,56,16,New Westminster,Processed Foods,Processed Foods Manager,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1677,12/31/2006 0:00,12/06/1950,9/03/1990,12/06/2015,56,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1680,12/31/2006 0:00,12/11/1950,9/06/1990,12/11/2015,56,16,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1683,12/31/2006 0:00,12/17/1950,9/09/1990,12/17/2010,56,16,Vancouver,Dairy,Dairy Person,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1684,12/31/2006 0:00,12/17/1950,9/09/1990,12/17/2015,56,16,Vancouver,Processed Foods,Processed Foods Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1687,12/31/2006 0:00,12/21/1950,9/11/1990,12/21/2015,56,16,Aldergrove,Meats,Meats Manager,2,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1690,12/31/2006 0:00,12/24/1950,9/13/1990,12/24/2015,56,16,Quesnel,Dairy,Dairy Person,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1691,12/31/2006 0:00,12/26/1950,9/14/1990,12/26/2015,56,16,Vernon,Meats,Meat Cutter,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1693,12/31/2006 0:00,12/29/1950,9/15/1990,12/29/2015,56,16,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1695,12/31/2006 0:00,12/28/1950,9/15/1990,12/28/2015,56,16,Vancouver,Customer Service,Customer Service Manager,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1700,12/31/2006 0:00,1/02/1951,9/18/1990,12/30/2015,55,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1703,12/31/2006 0:00,1/13/1951,9/23/1990,1/01/1900,55,16,Vancouver,Meats,Meats Manager,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1705,12/31/2006 0:00,1/15/1951,9/24/1990,1/01/1900,55,16,Richmond,Meats,Meats Manager,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1706,12/31/2006 0:00,1/20/1951,9/27/1990,1/01/1900,55,16,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1710,12/31/2006 0:00,1/24/1951,9/29/1990,1/01/1900,55,16,Prince George,Customer Service,Customer Service Manager,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1711,12/31/2006 0:00,1/26/1951,9/30/1990,12/30/2015,55,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1713,12/31/2006 0:00,1/27/1951,10/01/1990,1/01/1900,55,16,Vancouver,Produce,Produce Manager,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1714,12/31/2006 0:00,1/30/1951,10/02/1990,10/11/2007,55,16,Fort St John,Dairy,Dairy Person,12,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1715,12/31/2006 0:00,1/31/1951,10/03/1990,1/01/1900,55,16,Richmond,Produce,Produce Manager,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1716,12/31/2006 0:00,1/31/1951,10/03/1990,1/01/1900,55,16,Kamloops,Meats,Meat Cutter,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1717,12/31/2006 0:00,2/02/1951,10/04/1990,1/01/1900,55,16,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1718,12/31/2006 0:00,2/08/1951,10/07/1990,1/01/1900,55,16,Vernon,Meats,Meat Cutter,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1719,12/31/2006 0:00,2/11/1951,10/09/1990,1/01/1900,55,16,Vancouver,Bakery,Bakery Manager,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1720,12/31/2006 0:00,2/17/1951,10/12/1990,1/01/1900,55,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1721,12/31/2006 0:00,2/23/1951,10/15/1990,1/01/1900,55,16,Cranbrook,Meats,Meat Cutter,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1722,12/31/2006 0:00,2/25/1951,10/16/1990,12/30/2015,55,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1726,12/31/2006 0:00,3/06/1951,10/21/1990,1/01/1900,55,16,Vancouver,Dairy,Dairy Person,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1728,12/31/2006 0:00,3/06/1951,10/21/1990,1/01/1900,55,16,Vancouver,Processed Foods,Processed Foods Manager,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1730,12/31/2006 0:00,3/12/1951,10/24/1990,12/30/2015,55,16,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1732,12/31/2006 0:00,3/11/1951,10/24/1990,1/01/1900,55,16,West Vancouver,Meats,Meats Manager,38,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1733,12/31/2006 0:00,3/13/1951,10/25/1990,1/01/1900,55,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1734,12/31/2006 0:00,3/13/1951,10/25/1990,1/01/1900,55,16,Vancouver,Customer Service,Customer Service Manager,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1735,12/31/2006 0:00,3/15/1951,10/26/1990,1/01/1900,55,16,New Westminster,Customer Service,Customer Service Manager,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1736,12/31/2006 0:00,3/23/1951,10/30/1990,1/01/1900,55,16,Vancouver,Store Management,Store Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1739,12/31/2006 0:00,3/29/1951,11/02/1990,1/01/1900,55,16,Kamloops,Meats,Meat Cutter,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1740,12/31/2006 0:00,3/30/1951,11/03/1990,1/01/1900,55,16,Burnaby,Bakery,Bakery Manager,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1741,12/31/2006 0:00,4/03/1951,11/05/1990,1/01/1900,55,16,Vancouver,Meats,Meats Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1742,12/31/2006 0:00,4/05/1951,11/06/1990,12/30/2015,55,16,Victoria,Meats,Meat Cutter,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1743,12/31/2006 0:00,4/05/1951,11/06/1990,1/01/1900,55,16,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1744,12/31/2006 0:00,4/08/1951,11/07/1990,1/01/1900,55,16,Richmond,Dairy,Dairy Person,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1745,12/31/2006 0:00,4/11/1951,11/09/1990,1/01/1900,55,16,Vancouver,Produce,Produce Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1750,12/31/2006 0:00,4/20/1951,11/14/1990,1/01/1900,55,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1754,12/31/2006 0:00,5/02/1951,11/20/1990,1/01/1900,55,16,Prince George,Meats,Meat Cutter,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1755,12/31/2006 0:00,5/04/1951,11/21/1990,1/01/1900,55,16,New Westminster,Meats,Meat Cutter,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1757,12/31/2006 0:00,5/05/1951,11/22/1990,1/01/1900,55,16,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1758,12/31/2006 0:00,5/12/1951,11/25/1990,1/01/1900,55,16,Port Coquitlam,Meats,Meats Manager,25,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1762,12/31/2006 0:00,5/18/1951,11/28/1990,1/01/1900,55,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1763,12/31/2006 0:00,5/21/1951,11/30/1990,1/01/1900,55,16,Port Coquitlam,Produce,Produce Manager,25,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1767,12/31/2006 0:00,6/02/1951,12/06/1990,1/01/1900,55,16,Vancouver,Bakery,Bakery Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1768,12/31/2006 0:00,6/03/1951,12/07/1990,1/01/1900,55,16,Langley,Store Management,Store Manager,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1769,12/31/2006 0:00,6/04/1951,12/07/1990,1/01/1900,55,16,Quesnel,Processed Foods,Processed Foods Manager,28,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1770,12/31/2006 0:00,6/05/1951,12/08/1990,1/01/1900,55,16,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1771,12/31/2006 0:00,6/06/1951,12/08/1990,1/01/1900,55,16,Abbotsford,Meats,Meats Manager,1,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1773,12/31/2006 0:00,6/12/1951,12/12/1990,1/01/1900,55,16,Cranbrook,Meats,Meat Cutter,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1774,12/31/2006 0:00,6/14/1951,12/13/1990,1/01/1900,55,16,Squamish,Processed Foods,Processed Foods Manager,30,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1775,12/31/2006 0:00,6/15/1951,12/13/1990,1/01/1900,55,16,Vancouver,Processed Foods,Processed Foods Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1776,12/31/2006 0:00,6/18/1951,12/15/1990,1/01/1900,55,16,Vancouver,Customer Service,Customer Service Manager,44,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1777,12/31/2006 0:00,6/18/1951,12/15/1990,1/01/1900,55,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1779,12/31/2006 0:00,6/27/1951,12/20/1990,1/01/1900,55,16,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1780,12/31/2006 0:00,6/30/1951,12/21/1990,12/30/2015,55,16,Vancouver,Store Management,Store Manager,45,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
